"학적상태","입학년도","입학학기","졸업년도","졸업학기","대학코드","수료년도","수료학기","국적","생년월일","학과코드","군대상태","대학","학과","다전공종류","이중전공","융합전공","입학유형","입학구분","성별","캠퍼스구분","나이","Id","isoIndex"
"졸업",2015,"1R",2019,"1R",5720,NA,"","KOR",1994,5722,NA,"정보대학","컴퓨터학과","심화전공","","","정시_수능","정원내신입학","남",1,22,26854,NA
"졸업",2015,"1R",2019,"1R",5720,NA,"","KOR",1995,5722,NA,"정보대학","컴퓨터학과","융합전공","","뇌인지과학융합전공","정시_수능","정원내신입학","남",1,21,26855,NA
"졸업",2015,"1R",2019,"1R",5436,NA,"","KOR",1997,5437,NA,"정보보호학부","사이버국방학과","융합전공","","융합보안융합전공","계약학과","정원외신입학","남",1,19,26856,NA
"졸업",2015,"1R",2019,"1R",5436,NA,"","KOR",1996,5437,NA,"정보보호학부","사이버국방학과","심화전공","","","계약학과","정원외신입학","남",1,20,26857,NA
"졸업",2015,"1R",2019,"1R",5436,NA,"","KOR",1996,5437,NA,"정보보호학부","사이버국방학과","심화전공","","","계약학과","정원외신입학","남",1,20,26858,NA
"졸업",2015,"1R",2019,"1R",5436,NA,"","KOR",1994,5437,NA,"정보보호학부","사이버국방학과","심화전공","","","계약학과","정원외신입학","남",1,22,26859,NA
"졸업",2015,"1R",2019,"1R",5436,NA,"","KOR",1996,5437,NA,"정보보호학부","사이버국방학과","융합전공","","융합보안융합전공","계약학과","정원외신입학","남",1,20,26860,NA
"졸업",2015,"1R",2019,"1R",5436,NA,"","KOR",1997,5437,NA,"정보보호학부","사이버국방학과","심화전공","","","계약학과","정원외신입학","남",1,19,26861,NA
"졸업",2015,"1R",2019,"1R",5436,NA,"","KOR",1996,5437,NA,"정보보호학부","사이버국방학과","융합전공","","융합보안융합전공","계약학과","정원외신입학","남",1,20,26862,NA
"졸업",2015,"1R",2019,"1R",5436,NA,"","KOR",1994,5437,NA,"정보보호학부","사이버국방학과","융합전공","","융합보안융합전공","계약학과","정원외신입학","남",1,22,26863,NA
"졸업",2015,"1R",2019,"1R",5436,NA,"","KOR",1996,5437,NA,"정보보호학부","사이버국방학과","융합전공","","융합보안융합전공","계약학과","정원외신입학","남",1,20,26864,NA
"졸업",2015,"1R",2019,"1R",5436,NA,"","KOR",1996,5437,NA,"정보보호학부","사이버국방학과","융합전공","","융합보안융합전공","계약학과","정원외신입학","여",1,20,26865,NA
"졸업",2015,"1R",2019,"1R",5436,NA,"","KOR",1995,5437,NA,"정보보호학부","사이버국방학과","융합전공","","융합보안융합전공","계약학과","정원외신입학","남",1,21,26866,NA
"졸업",2014,"1R",2019,"1R",143,NA,"","KOR",1996,157,NA,"문과대학","일어일문학과","이중전공","경제학과","","글로벌인재","정원내신입학","여",1,19,26903,NA
"졸업",2014,"1R",2019,"1R",143,NA,"","KOR",1995,157,NA,"문과대학","일어일문학과","융합전공","","공공거버넌스와리더십융합전공","정시_수능","정원내신입학","여",1,20,26904,NA
"졸업",2014,"1R",2019,"1R",143,NA,"","KOR",1995,157,NA,"문과대학","일어일문학과","심화전공","","","정시_수능","정원내신입학","여",1,20,26905,NA
"졸업",2014,"1R",2019,"1R",143,2018,"1R","KOR",1994,157,NA,"문과대학","일어일문학과","융합전공","","인문학과정의융합전공","정시_수능","정원내신입학","남",1,21,26906,NA
"졸업",2014,"1R",2019,"1R",143,NA,"","KOR",1995,157,NA,"문과대학","일어일문학과","이중전공","영어영문학과","","수시_학생부교과","정원내신입학","여",1,20,26907,NA
"졸업",2014,"1R",2019,"1R",143,2018,"2R","KOR",1995,157,NA,"문과대학","일어일문학과","이중전공","식품자원경제학과","","수시_학생부교과","정원내신입학","여",1,20,26908,NA
"졸업",2014,"1R",2019,"1R",143,2018,"2R","CHN",1995,158,NA,"문과대학","서어서문학과","심화전공","","","외국인","정원외신입학","여",1,20,26909,NA
"졸업",2014,"1R",2019,"1R",143,NA,"","KOR",1995,158,NA,"문과대학","서어서문학과","이중전공","경영학과","","수시_학생부교과","정원내신입학","여",1,20,26910,NA
"졸업",2014,"1R",2019,"1R",143,NA,"","KOR",1995,158,NA,"문과대학","서어서문학과","융합전공","","EML융합전공","수시_학생부교과","정원내신입학","남",1,20,26911,NA
"졸업",2014,"1R",2019,"1R",143,2018,"2R","KOR",1995,158,NA,"문과대학","서어서문학과","융합전공","","EML융합전공","정시_수능","정원내신입학","여",1,20,26912,NA
"조기졸업",2014,"1R",2019,"1R",143,NA,"","KOR",1994,158,11,"문과대학","서어서문학과","융합전공","","공공거버넌스와리더십융합전공","정시_수능","정원내신입학","남",1,21,26913,NA
"졸업",2014,"1R",2019,"1R",143,2018,"2R","KOR",1994,158,NA,"문과대학","서어서문학과","이중전공","경영학과","","정시_수능","정원내신입학","여",1,21,26914,NA
"졸업",2014,"1R",2019,"1R",143,2018,"2R","KOR",1995,158,11,"문과대학","서어서문학과","융합전공","","EML융합전공","순수정원외(=12년과정)","정원외신입학","남",1,20,26915,NA
"졸업",2014,"1R",2019,"1R",143,2018,"2R","KOR",1995,158,NA,"문과대학","서어서문학과","융합전공","","소프트웨어벤처융합전공","순수정원외(=12년과정)","정원외신입학","여",1,20,26916,NA
"졸업",2014,"1R",2019,"1R",143,NA,"","CHN",1994,4391,NA,"문과대학","언어학과","이중전공","중어중문학과","","외국인","정원외신입학","여",1,21,26917,NA
"졸업",2014,"1R",2019,"1R",143,NA,"","KOR",1995,4391,NA,"문과대학","언어학과","이중전공","경영학과","","글로벌인재","정원내신입학","여",1,20,26918,NA
"졸업",2014,"1R",2019,"1R",143,2018,"1R","KOR",1996,4391,NA,"문과대학","언어학과","이중전공","경영학과","","수시_특기자","정원내신입학","여",1,19,26919,NA
"졸업",2014,"1R",2019,"1R",234,2018,"2R","KOR",1994,238,NA,"사범대학","가정교육과","이중전공","수학교육과","","정시_수능","정원내신입학","여",1,21,26920,NA
"졸업",2014,"1R",2019,"1R",234,2018,"1R","KOR",1995,238,NA,"사범대학","가정교육과","심화전공","","","정시_수능","정원내신입학","여",1,20,26921,NA
"졸업",2014,"1R",2019,"1R",234,2018,"2R","KOR",1995,238,NA,"사범대학","가정교육과","심화전공","","","정시_수능","정원내신입학","여",1,20,26922,NA
"졸업",2014,"1R",2019,"1R",234,NA,"","KOR",1995,238,NA,"사범대학","가정교육과","이중전공","식품공학과","","정시_수능","정원내신입학","여",1,20,26923,NA
"졸업",2014,"1R",2019,"1R",234,2018,"2R","KOR",1994,238,NA,"사범대학","가정교육과","이중전공","국어국문학과","","정시_수능","정원내신입학","여",1,21,26924,NA
"졸업",2016,"1R",2019,"1R",234,NA,"","KOR",1993,238,NA,"사범대학","가정교육과","융합전공","","법과행정융합전공","정시_수능","정원내편입학","여",1,24,26925,NA
"졸업",2014,"1R",2019,"1R",234,NA,"","KOR",1995,239,NA,"사범대학","수학교육과","융합전공","","인문학과정의융합전공","정시_수능","정원내신입학","여",1,20,26926,NA
"졸업",2016,"1R",2019,"1R",234,NA,"","KOR",1991,239,11,"사범대학","수학교육과","심화전공","","","정시_수능","정원내편입학","남",1,26,26927,NA
"졸업",2014,"1R",2019,"1R",5720,NA,"","KOR",1996,5722,NA,"정보대학","컴퓨터학과","심화전공","","","정시_수능","정원내신입학","남",1,19,26928,NA
"졸업",2014,"1R",2019,"1R",234,2018,"2R","KOR",1995,245,NA,"사범대학","컴퓨터교육과","이중전공","수학교육과","","정시_수능","정원내신입학","남",1,20,26929,NA
"졸업",2014,"1R",2019,"1R",234,NA,"","KOR",1995,245,NA,"사범대학","컴퓨터교육과","이중전공","수학교육과","","정시_수능","정원내신입학","남",1,20,26930,NA
"졸업",2014,"1R",2019,"1R",234,NA,"","KOR",1995,237,NA,"사범대학","체육교육과","심화전공","","","정시_수능","정원내신입학","여",1,20,26931,NA
"졸업",2014,"1R",2019,"1R",234,2018,"1R","KOR",1996,237,NA,"사범대학","체육교육과","심화전공","","","정시_수능","정원내신입학","남",1,19,26932,NA
"졸업",2014,"1R",2019,"1R",234,2018,"1R","KOR",1995,237,NA,"사범대학","체육교육과","심화전공","","","정시_수능","정원내신입학","남",1,20,26933,NA
"졸업",2014,"1R",2019,"1R",234,NA,"","KOR",1990,237,NA,"사범대학","체육교육과","심화전공","","","정시_수능","정원내신입학","남",1,25,26934,NA
"졸업",2016,"1R",2019,"1R",234,2018,"1R","KOR",1995,237,NA,"사범대학","체육교육과","심화전공","","","정시_수능","정원내편입학","여",1,22,26935,NA
"졸업",2014,"1R",2019,"1R",231,NA,"","KOR",1994,233,NA,"간호대학","간호학과","심화전공","","","정시_수능","정원내신입학","여",1,21,26936,NA
"졸업",2014,"1R",2019,"1R",5436,NA,"","KOR",1995,5437,NA,"정보보호학부","사이버국방학과","융합전공","","융합보안융합전공","계약학과","정원외신입학","남",1,20,26937,NA
"졸업",2015,"1R",2019,"1R",140,NA,"","KOR",1996,142,NA,"경영대학","경영학과","융합전공","","공공거버넌스와리더십융합전공","수시_특기자","정원내신입학","여",1,20,26938,NA
"졸업",2015,"1R",2019,"1R",140,NA,"","KOR",1996,142,NA,"경영대학","경영학과","융합전공","","공공거버넌스와리더십융합전공","수시_특기자","정원내신입학","남",1,20,26939,NA
"졸업",2015,"1R",2019,"1R",140,NA,"","KOR",1997,142,NA,"경영대학","경영학과","융합전공","","공공거버넌스와리더십융합전공","정시_수능","정원내신입학","여",1,19,26940,NA
"졸업",2015,"1R",2019,"1R",140,NA,"","KOR",1996,142,NA,"경영대학","경영학과","융합전공","","공공거버넌스와리더십융합전공","수시_학생부교과","정원내신입학","여",1,20,26941,NA
"졸업",2015,"1R",2019,"1R",140,NA,"","KOR",1995,142,NA,"경영대학","경영학과","융합전공","","공공거버넌스와리더십융합전공","정시_수능","정원내신입학","여",1,21,26942,NA
"조기졸업",2015,"1R",2019,"1R",140,NA,"","KOR",1996,142,NA,"경영대학","경영학과","융합전공","","공공거버넌스와리더십융합전공","수시_학생부교과","정원내신입학","여",1,20,26943,NA
"졸업",2015,"1R",2019,"1R",197,NA,"","KOR",1996,200,NA,"정경대학","경제학과","융합전공","","공공거버넌스와리더십융합전공","정시_수능","정원내신입학","남",1,20,26944,NA
"졸업",2015,"1R",2019,"1R",140,NA,"","KOR",1997,142,NA,"경영대학","경영학과","융합전공","","공공거버넌스와리더십융합전공","수시_특기자","정원내신입학","여",1,19,26945,NA
"졸업",2015,"1R",2019,"1R",217,NA,"","MYS",1995,4630,NA,"공과대학","신소재공학부","심화전공","","","외국인","정원외신입학","여",1,21,26946,NA
"졸업",2015,"1R",2019,"1R",217,NA,"","KOR",1996,4630,NA,"공과대학","신소재공학부","심화전공","","","순수정원외(=12년과정)","정원외신입학","여",1,20,26947,NA
"졸업",2017,"1R",2019,"1R",217,NA,"","KOR",1992,4084,11,"공과대학","화공생명공학과","심화전공","","","정시_수능","정원내편입학","남",1,26,26948,NA
"졸업",2017,"1R",2019,"1R",217,NA,"","KOR",1995,4084,NA,"공과대학","화공생명공학과","심화전공","","","정시_수능","정원내편입학","여",1,23,26949,NA
"졸업",2017,"1R",2019,"1R",217,NA,"","KOR",1996,4084,NA,"공과대학","화공생명공학과","심화전공","","","정시_수능","정원내편입학","여",1,22,26950,NA
"졸업",2017,"1R",2019,"1R",217,NA,"","KOR",1994,4084,11,"공과대학","화공생명공학과","심화전공","","","정시_수능","정원내편입학","남",1,24,26951,NA
"졸업",2017,"1R",2019,"1R",217,NA,"","KOR",1992,4630,11,"공과대학","신소재공학부","심화전공","","","정시_수능","정원내편입학","남",1,26,26952,NA
"졸업",2017,"1R",2019,"1R",217,NA,"","KOR",1996,4630,NA,"공과대학","신소재공학부","심화전공","","","정시_수능","정원내편입학","여",1,22,26953,NA
"졸업",2015,"1R",2019,"1R",217,NA,"","KOR",1996,5204,NA,"공과대학","건축사회환경공학부","심화전공","","","정시_기회균등","정원외신입학","남",1,20,26954,NA
"졸업",2015,"1R",2019,"1R",217,NA,"","KOR",1994,5204,NA,"공과대학","건축사회환경공학부","심화전공","","","정시_수능","정원내신입학","남",1,22,26955,NA
"졸업",2015,"1R",2019,"1R",217,NA,"","KOR",1994,5204,NA,"공과대학","건축사회환경공학부","심화전공","","","정시_수능","정원내신입학","여",1,22,26956,NA
"졸업",2015,"1R",2019,"1R",217,NA,"","KOR",1997,5204,NA,"공과대학","건축사회환경공학부","심화전공","","","수시_학생부교과","정원내신입학","남",1,19,26957,NA
"졸업",2015,"1R",2019,"1R",217,NA,"","IDN",1995,5204,NA,"공과대학","건축사회환경공학부","심화전공","","","외국인","정원외신입학","남",1,21,26958,NA
"졸업",2017,"1R",2019,"1R",217,NA,"","KOR",1991,5204,11,"공과대학","건축사회환경공학부","심화전공","","","정시_수능","정원내편입학","남",1,27,26959,NA
"졸업",2017,"1R",2019,"1R",217,NA,"","KOR",1993,5204,11,"공과대학","건축사회환경공학부","심화전공","","","정시_수능","정원내편입학","남",1,25,26960,NA
"졸업",2017,"1R",2019,"1R",217,NA,"","KOR",1992,5204,11,"공과대학","건축사회환경공학부","심화전공","","","정시_수능","정원내편입학","남",1,26,26961,NA
"졸업",2015,"1R",2019,"1R",217,NA,"","KOR",1994,4952,NA,"공과대학","기계공학부","심화전공","","","정시_수능","정원내신입학","남",1,22,26962,NA
"졸업",2015,"1R",2019,"1R",217,NA,"","KOR",1996,4952,NA,"공과대학","기계공학부","심화전공","","","수시_특기자","정원내신입학","남",1,20,26963,NA
"졸업",2015,"1R",2019,"1R",217,NA,"","MYS",1995,4952,NA,"공과대학","기계공학부","심화전공","","","외국인","정원외신입학","여",1,21,26964,NA
"졸업",2015,"1R",2019,"1R",217,NA,"","KOR",1996,5597,NA,"공과대학","전기전자공학부","심화전공","","","수시_특기자","정원내신입학","남",1,20,27008,NA
"졸업",2015,"1R",2019,"1R",217,NA,"","KOR",1995,5597,NA,"공과대학","전기전자공학부","심화전공","","","정시_수능","정원내신입학","남",1,21,27009,NA
"졸업",2015,"1R",2019,"1R",217,NA,"","KOR",1997,5597,NA,"공과대학","전기전자공학부","심화전공","","","정시_수능","정원내신입학","남",1,19,27010,NA
"졸업",2015,"1R",2019,"1R",217,NA,"","KOR",1996,5597,NA,"공과대학","전기전자공학부","심화전공","","","수시_학생부교과","정원내신입학","여",1,20,27011,NA
"졸업",2015,"1R",2019,"1R",217,NA,"","KOR",1995,5597,NA,"공과대학","전기전자공학부","심화전공","","","정시_수능","정원내신입학","여",1,21,27012,NA
"졸업",2015,"1R",2019,"1R",217,NA,"","KOR",1996,5597,NA,"공과대학","전기전자공학부","심화전공","","","수시_학생부교과","정원내신입학","남",1,20,27013,NA
"졸업",2015,"1R",2019,"1R",217,NA,"","KOR",1997,5597,NA,"공과대학","전기전자공학부","심화전공","","","수시_특기자","정원내신입학","남",1,19,27014,NA
"졸업",2015,"1R",2019,"1R",217,NA,"","KOR",1996,5597,NA,"공과대학","전기전자공학부","심화전공","","","수시_특기자","정원내신입학","남",1,20,27015,NA
"졸업",2017,"1R",2019,"1R",217,NA,"","KOR",1993,5597,11,"공과대학","전기전자공학부","심화전공","","","정시_수능","정원내편입학","남",1,25,27016,NA
"졸업",2017,"1R",2019,"1R",217,NA,"","KOR",1993,5597,11,"공과대학","전기전자공학부","심화전공","","","정시_수능","정원내편입학","남",1,25,27017,NA
